id,media_type,title,original_title,release_date,vote_average,vote_count,popularity,overview,original_language,genres,poster_url,cast,trailer_url,scraped_at,category,popularity_normalized,rating_normalized,page_batch
1504608,movie,Something Casual,Something Casual,2026-04-24,0.0,0,0.1226,"Alex, a first-generation latino artist, and Frankie, a professional dancer, navigate the soulless casual hookup culture of Los Angeles. Dating apps and casual sex reign, as they both deny their feelings and continue seeing other people while they fall in love. A series of misunderstandings leaves these two star-crossed lovers oscillating between confusion (ghosting and ignoring) and obsession (sex and pasta). But what happens when they finally meet someone different? Do they even know how to love anymore?",en,"Romance, Drama",https://image.tmdb.org/t/p/w500/gTbP6u7ORS5QJgOyuUpvjteAoyJ.jpg,"Nico Greetham, Piper Curda, Jordan Knapp, Haley Fitzgerald, Octavio Solorio, Nathaniel J. Potvin, Monroe Cline, Edwin Kho",,2026-05-08,new_release,5.048565480597643e-05,0.0,6
1682588,movie,Four Minute Warning,Four Minute Warning,2026-04-27,0.0,0,0.1457,"When a nuclear bomb threatens to end Jesse's life, he chooses to do what he does best when faced with threats: nothing.",en,,https://image.tmdb.org/t/p/w500/5JZKxJZ3qt6deqmnRdzu7VpT4jP.jpg,"Aaron de Leon, Julio Rodriguez",,2026-05-08,new_release,8.659149462077691e-05,0.0,6
1685835,movie,What Happens Next?,What Happens Next?,2026-05-01,10.0,1,0.1487,"Amidst the chaos that accompanies the end of the world, two childhood friends decide to spend their last moments together at a party.",en,Drama,https://image.tmdb.org/t/p/w500/2whQGV5UcbYAwjCSDADnHWop1Nm.jpg,"Ruth Balser, Beya Bantu, Ronni Minnis",,2026-05-08,new_release,9.128056472659515e-05,1.0,6
1679932,movie,My Girlfriend Turned Into a Worm,My Girlfriend Turned Into a Worm,2026-05-08,0.0,0,0.1626,"When his girlfriend inexplicably turns into a worm, Arthur builds her a miniature world in an attempt to process his grief.",en,"Comedy, Drama, Fantasy",https://image.tmdb.org/t/p/w500/qxIfRWaZarTOIRHHG1wfmcoSULH.jpg,"Rohan Padmakumar, Hannah Leigh, Leo Sheng, Grace Power, Mat Wright, David Brown",,2026-05-08,new_release,0.00011300658955021969,0.0,6
1679867,movie,Garage Band,Garage Band,2026-04-23,10.0,1,0.1094,A group of young adults attempt to lowball their way into buying a priceless guitar for cheap with the end goal of starting a band. Chaos ensues.,en,"Crime, Comedy, Thriller, Drama",https://image.tmdb.org/t/p/w500/jTBf7qbdF1sl5ETTcjuTuFTE3x1.jpg,"Sawyer Bastar, Jeronimo Carlos-Escobar, Brody Casper, Stratton Ralphs, Kyle Giovanini, Ethan G. Jocis",,2026-05-08,new_release,2.9853746340376145e-05,1.0,6
1541705,movie,Thimmarajupalli TV,Thimmarajupalli TV,2026-04-17,6.0,1,0.0969,"Hope you will rewind all your memories back, from Wi-Fi to Antenna days",te,"Drama, Family",https://image.tmdb.org/t/p/w500/sUKPQzaYQoLqlM0jiK6URjXgtbZ.jpg,"Sai Tej, Vedha Jalandharr, Swathi Karimireddy, Amma Ramesh, Satyanarayana, Lathish, Pradeep Kotte",,2026-05-08,new_release,1.0315954232800131e-05,0.6,6
91226,movie,Demon Lover Diary,Demon Lover Diary,1980-01-31,6.1,10,0.1301,"The film chronicles filmmaker Joel DeMott, significant other/film partner Jeff Kreines and filmmaker Mark Rance as they head to Michigan to make a low budget horror film.",en,Documentary,https://image.tmdb.org/t/p/w500/2Tzpjh7QhbVFwj90vcv4HHBEYxG.jpg,"Joel DeMott, Jeff Kreines, Mark Rance, Jerry Younkins, Donald G. Jackson, Carol Lasowski, Bill Baetz",,2026-05-08,new_release,6.220833007052203e-05,0.61,6
1479651,movie,The Metropolitan Opera: Eugene Onegin,The Metropolitan Opera: Eugene Onegin,2026-05-02,0.0,0,0.2214,"Tchaikovsky’s many moods—tender, grand, melancholy—are all given free rein in Eugene Onegin. The opera is based on Pushkin’s iconic verse novel, which reimagines the Byronic romantic anti-hero as the definitive bored Russian aristocrat caught between convention and ennui; Tchaikovsky, similarly, took Western European operatic forms and transformed them into an authentic and undeniably Russian work. At the core of the opera is the young girl Tatiana, who grows from a sentimental adolescent into a complete woman in one of the operatic stage’s most convincing character developments.",ru,Music,https://image.tmdb.org/t/p/w500/zvfz5Dds1LFtHv76XcSnYWjyoes.jpg,"Timur Zangiev, Asmik Grigorian, Maria Barakova, Larissa Diadkova, Stanislas de Barbeyrac, Iurii Samoilov, Alexander Tsymbalyuk",,2026-05-08,new_release,0.0002049123636242573,0.0,6
1668962,movie,Hell Yes,Hell Yes,2026-04-09,8.0,1,0.1182,"After failing to kill herself, a teenage girl with a celebrity crush on the devil must dodge her well-intentioned yet clueless loved ones' intervention efforts as she pursues her mission to go to hell.",en,"Horror, Drama",https://image.tmdb.org/t/p/w500/39f3rvA2UI5jIOtBdLI97RNFPOf.jpg,"Scout Latshaw, Camillo Lazarczyk, Robin Bilardello, robin billardello",,2026-05-08,new_release,4.360835198410967e-05,0.8,6
1682513,movie,Man on the Run: Paul McCartney and Morgan Neville in Conversation,Man on the Run: Paul McCartney and Morgan Neville in Conversation,2026-04-03,0.0,0,0.1063,"In December 2025, director Morgan Neville sat down with the subject of his latest film, 'Man on the Run', Paul McCartney. Together they discussed Paul’s extraordinary life following the Beatles’ breakup, from the formation of Wings to the making of the film.",en,Documentary,https://image.tmdb.org/t/p/w500/ukhsD0HuoTAonE7B7aeBU7ZFcV4.jpg,"Paul McCartney, Morgan Neville",,2026-05-08,new_release,2.5008373897697307e-05,0.0,7
1478876,movie,What We Carry,What We Carry,2026-04-30,0.0,0,0.1532,"After multiple miscarriages, a woman’s desperate wish for motherhood is granted—but in a way she never expected.",en,Drama,https://image.tmdb.org/t/p/w500/1s2wP56Jy6BlK5dnKjS4qiusqxX.jpg,"Lindsay Watson, Michael Alisa, Lelea'e Kahalepuna-Wong, Lorenzo Callender, Cyndi Mayo-Akeo, Reupena Paopao Sheck, Telana Lynum, Shereen Balles",,2026-05-08,new_release,9.831416988532253e-05,0.0,7
1597119,movie,Burnout,Burnout,2026-04-11,0.0,0,0.0969,"A young man spirals through nicotine addiction in reverse, uncovering how one moment with a girl led him to his lowest point.",en,Drama,https://image.tmdb.org/t/p/w500/j5tb99zO7DsLLgLr28piSnIWE9O.jpg,"Alexander Colon, Eric Nguyen, Jaelyn Disla, Annie Enos, Jeancarlos Sanchez, Angel Disla, Megan Mcarthy",,2026-05-08,new_release,1.0315954232800131e-05,0.0,7
1480107,movie,Off the Air,Off the Air,2026-04-30,0.0,0,0.131,"Two estranged sisters reunite to sell their late father’s radio station, but the past won’t let them  leave quietly.",en,"Drama, Comedy",https://image.tmdb.org/t/p/w500/tXXAyVsp7yrtah5A6UyCO7JTD8Y.jpg,"Jillian Lyle, Ashlynn Jakeway, Rusty Totty, Aaron Tyler, Kalani Hubbard, Max Duane, Natalie Driver, Griffin Kimble",https://www.youtube.com/watch?v=83ELF8DoAns,2026-05-08,new_release,6.361505110226753e-05,0.0,7
76479,tv,The Boys,The Boys,2019-07-25,8.439,12073,639.876,A group of vigilantes known informally as “The Boys” set out to take down corrupt superheroes with no more than blue-collar grit and a willingness to fight dirty.,en,"Sci-Fi & Fantasy, Action & Adventure",https://image.tmdb.org/t/p/w500/in1R2dDc421JxsoRWaIIAqVI2KE.jpg,"Karl Urban, Jack Quaid, Antony Starr, Erin Moriarty, Jessie T. Usher, Laz Alonso, Chace Crawford, Tomer Capone",https://www.youtube.com/watch?v=tcrNsIaQkb4,2026-05-08,new_release,1.0,0.8439,7
124364,tv,FROM,FROM,2022-02-20,8.18,2725,555.1125,"Unravel the mystery of a nightmarish town in middle America that traps all those who enter. As the unwilling residents fight to keep a sense of normalcy and search for a way out, they must also survive the threats of the surrounding forest – including the terrifying creatures that come out when the sun goes down.",en,"Mystery, Drama, Sci-Fi & Fantasy",https://image.tmdb.org/t/p/w500/pRtJagIxpfODzzb0T0NAvZSzErC.jpg,"Harold Perrineau, Catalina Sandino Moreno, Ricky He, David Alpay, Hannah Cheramy, Pegah Ghafoori, Simon Webster, Elizabeth Saunders",https://www.youtube.com/watch?v=pDHqAj4eJcM,2026-05-08,new_release,0.8675126686951584,0.818,7
85552,tv,Euphoria,Euphoria,2019-06-16,8.279,10499,257.8175,"A group of high school students navigate love and friendships in a world of drugs, sex, trauma, and social media.",en,Drama,https://image.tmdb.org/t/p/w500/aJrG7OkoTMPWG5c8opz8a93AZPY.jpg,"Zendaya, Hunter Schafer, Sydney Sweeney, Jacob Elordi, Alexa Demie, Maude Apatow, Eric Dane, Martha Kelly",https://www.youtube.com/watch?v=UR4Pxgnm-GA,2026-05-08,new_release,0.4028336363254133,0.8279,7
2734,tv,Law & Order: Special Victims Unit,Law & Order: Special Victims Unit,1999-09-20,7.937,4175,251.4229,"In the criminal justice system, sexually-based offenses are considered especially heinous. In New York City, the dedicated detectives who investigate these vicious felonies are members of an elite squad known as the Special Victims Unit. These are their stories.",en,"Crime, Drama, Mystery",https://image.tmdb.org/t/p/w500/iofokHZoUB4Qhik4PflvJl8TT6a.jpg,"Mariska Hargitay, Ice-T, Kelli Giddish, Peter Scanavino, Aimé Donna Kelly, Kevin Kane, Corey Cott",,2026-05-08,new_release,0.3928387270925249,0.7937000000000001,7
549,tv,Law & Order,Law & Order,1990-09-13,7.312,679,213.2764,"In cases ripped from the headlines, police investigate serious and often deadly crimes, weighing the evidence and questioning the suspects until someone is taken into custody. The district attorney's office then builds a case to convict the perpetrator by proving the person guilty beyond a reasonable doubt. Working together, these expert teams navigate all sides of the complex criminal justice system to make New York a safer place.",en,"Crime, Drama",https://image.tmdb.org/t/p/w500/haJ9eHytVO3H3JooMJG1DiWwDNm.jpg,"Reid Scott, Maura Tierney, Tony Goldwyn, Hugh Dancy, Odelya Halevi",https://www.youtube.com/watch?v=RzN8cPlcMTU,2026-05-08,new_release,0.333214856161993,0.7312000000000001,7
4614,tv,NCIS,NCIS,2003-09-23,7.616,2487,196.4479,"From murder and espionage to terrorism and stolen submarines, a team of special agents investigates any crime that has any connection to Navy and Marine Corps personnel, regardless of rank or position.",en,"Crime, Drama, Action & Adventure",https://image.tmdb.org/t/p/w500/mBcu8d6x6zB1el3MPNl7cZQEQ31.jpg,"Sean Murray, Wilmer Valderrama, Katrina Law, Brian Dietzen, Rocky Carroll, Diona Reasonover, Gary Cole",https://www.youtube.com/watch?v=BhtDgn31XZo,2026-05-08,new_release,0.3069115174034055,0.7615999999999999,7
1434,tv,Family Guy,Family Guy,1999-01-31,7.397,4910,162.5121,"Sick, twisted, politically incorrect and Freakin' Sweet animated series featuring the adventures of the dysfunctional Griffin family. Bumbling Peter and long-suffering Lois have three kids. Stewie (a brilliant but sadistic baby bent on killing his mother and taking over the world), Meg (the oldest, and is the most unpopular girl in town) and Chris (the middle kid, he's not very bright but has a passion for movies). The final member of the family is Brian - a talking dog and much more than a pet, he keeps Stewie in check whilst sipping Martinis and sorting through his own life issues.",en,"Animation, Comedy",https://image.tmdb.org/t/p/w500/3PFsEuAiyLkWsP4GG6dIV37Q6gu.jpg,"Seth MacFarlane, Alex Borstein, Mila Kunis, Seth Green, Patrick Warburton, Arif Zahir",https://www.youtube.com/watch?v=J32iwo65RMc,2026-05-08,new_release,0.25386906897106326,0.7397,7
33238,tv,Running Man,런닝맨,2010-07-11,8.249,209,136.8119,"These days, as variety shows are gradually disappearing, this is one of Korea’s representative variety shows that has been responsible for Sunday evenings for over 10 years. This program features numerous stars and members going around various places, playing games, and completing missions. In particular, among the many fun elements of variety shows, this one focuses solely on laughter.

Open your eyes! Big fun is coming in!

Open your mouth! Big laughter is coming in!

Open your heart! Useful lessons are coming in!",ko,"Comedy, Reality",https://image.tmdb.org/t/p/w500/2Wmmu1MkqxJ48J7aySET9EKEjXz.jpg,"Yoo Jae-suk, Jee Seok-jin, Kim Jong-kook, Haha, Song Ji-hyo, Yang Se-chan, Ji Ye-eun, Kang Gary",,2026-05-08,new_release,0.21369905579321324,0.8249000000000001,7
1433,tv,American Dad!,American Dad!,2005-02-06,7.002,2342,123.1402,"The series focuses on an eccentric motley crew that is the Smith family and their three housemates: Father, husband, and breadwinner Stan Smith; his better half housewife, Francine Smith; their college-aged daughter, Hayley Smith; and their high-school-aged son, Steve Smith. Outside of the Smith family, there are three additional main characters, including Hayley's boyfriend turned husband, Jeff Fischer; the family's man-in-a-goldfish-body pet, Klaus; and most notably the family's zany alien, Roger, who is ""full of masquerades, brazenness, and shocking antics.""",en,"Animation, Comedy",https://image.tmdb.org/t/p/w500/eb9sH2am9IUSQ8GhXTNAVoujk8W.jpg,"Seth MacFarlane, Wendy Schaal, Rachael MacFarlane, Scott Grimes, Dee Bradley Baker",https://www.youtube.com/watch?v=apr31MFjg08,2026-05-08,new_release,0.19232986920464148,0.7001999999999999,7
2224,tv,The Daily Show,The Daily Show,1996-07-22,6.428,630,122.393,"The World's Fakest News Team tackle the biggest stories in news, politics and pop culture.",en,"News, Comedy",https://image.tmdb.org/t/p/w500/ixcfyK7it6FjRM36Te4OdblAq4X.jpg,,,2026-05-08,new_release,0.19116197814361902,0.6428,7
61818,tv,Late Night with Seth Meyers,Late Night with Seth Meyers,2014-02-25,5.2,123,116.935,"Seth Meyers, who is ""Saturday Night Live's"" longest serving anchor on the show's wildly popular ""Weekend Update,"" takes over as host of NBC's ""Late Night"" — home to A-list celebrity guests, memorable comedy and the best in musical talent. As the Emmy Award-winning head writer for ""SNL,"" Meyers has established a reputation for sharp wit and perfectly timed comedy, and has gained fame for his spot-on jokes and satire. Meyers takes his departure from ""SNL"" to his new post at ""Late Night,"" as Jimmy Fallon moves to ""The Tonight Show"".",en,"Talk, Comedy",https://image.tmdb.org/t/p/w500/u8VruEGv7mtyJihVn2CSA1u90pk.jpg,Seth Meyers,https://www.youtube.com/watch?v=rLwbzGyC6t4,2026-05-08,new_release,0.18263099659776702,0.52,7
206122,tv,Twinkle Love,怦然心动20岁,2021-05-05,0.0,0,114.3729,"A reality show where 10  youths in their early 20s that recently graduated university will go on a graduation trip together. They have different personalities and different backgrounds but with time spent with each other, they form friendships and relationships.",zh,Reality,https://image.tmdb.org/t/p/w500/eCtD0KAa5rRNMnvB4KvLYD4ntRk.jpg,,,2026-05-08,new_release,0.17862637442506138,0.0,7
278573,tv,Perfect Crown,21세기 대군부인,2026-04-10,8.2,21,111.4128,"In a 21st-century constitutional monarchy, a woman who has everything but remains a commoner crosses paths with a prince who, despite his royal lineage, feels powerless—leading to a love that defies social status.",ko,"Comedy, Drama",https://image.tmdb.org/t/p/w500/hpKIZO05WwgAWQlv2VcpqZtg6ap.jpg,"IU, Byeon Woo-seok, Steve Sanghyun Noh, Gong Seung-yeon, Yoo Su-bin, Lee Yeon",https://www.youtube.com/watch?v=MOXFNE9x1G4,2026-05-08,new_release,0.17399966895165053,0.82,7
4656,tv,Raw,Raw,1993-01-11,6.831,356,109.7261,"A regularly scheduled, live, year-round program featuring some of the biggest WWE Superstars.",en,Reality,https://image.tmdb.org/t/p/w500/pv5WNnLUo7mpT8k901Lo8UovrqI.jpg,,https://www.youtube.com/watch?v=FVO6mUQMon8,2026-05-08,new_release,0.17136331743582264,0.6831,7
211288,tv,Tracker,Tracker,2024-02-11,7.522,268,100.6676,"Lone-wolf survivalist Colter Shaw roams the country as a “reward seeker,” using his expert tracking skills to help private citizens and law enforcement solve all manner of mysteries while contending with his own fractured family.",en,"Drama, Crime",https://image.tmdb.org/t/p/w500/otula4h1ITZ0eV84eg7Lb8u614C.jpg,"Justin Hartley, Fiona Rene, Chris Lee",https://www.youtube.com/watch?v=Hw6RlFyPbNM,2026-05-08,new_release,0.15720467025130444,0.7522,7
56570,tv,Outlander,Outlander,2014-08-09,8.177,2819,104.0638,"The story of Claire Randall, a married combat nurse from 1945 who is mysteriously swept back in time to 1743, where she is immediately thrown into an unknown world where her life is threatened. When she is forced to marry Jamie, a chivalrous and romantic young Scottish warrior, a passionate affair is ignited that tears Claire's heart between two vastly different men in two irreconcilable lives.",en,"Drama, Sci-Fi & Fantasy",https://image.tmdb.org/t/p/w500/bxBmfyzK0ARF9hqf2pbFWsddH14.jpg,"Caitríona Balfe, Sam Heughan, Sophie Skelton, Richard Rankin, John Bell, David Berry, Lauren Lyle, Charles Vandervaart",https://www.youtube.com/watch?v=KAS01FFj1fQ,2026-05-08,new_release,0.16251301021576442,0.8177,7
63770,tv,The Late Show with Stephen Colbert,The Late Show with Stephen Colbert,2015-09-08,6.155,345,102.3556,"Stephen Colbert brings his signature satire and comedy to The Late Show with Stephen Colbert, the #1 show in late night, where he talks with an eclectic mix of guests about what is new and relevant in the worlds of politics, entertainment, business, music, technology, and more. Featuring bandleader Jon Batiste with his band Stay Human, the Emmy Award-nominated show is broadcast from the historic Ed Sullivan Theater.",en,"Comedy, Talk",https://image.tmdb.org/t/p/w500/9jkThAGYj2yp8jsS6Nriy5mzKFT.jpg,Stephen Colbert,https://www.youtube.com/watch?v=nWufb0qL1xU,2026-05-08,new_release,0.1598430536975115,0.6155,7
44006,tv,Chicago Fire,Chicago Fire,2012-10-10,8.391,2366,115.024,"An edge-of-your-seat view into the lives of everyday heroes committed to one of America's noblest professions. For the firefighters, rescue squad and paramedics of Chicago Firehouse 51, no occupation is more stressful or dangerous, yet so rewarding and exhilarating. These courageous men and women are among the elite who forge headfirst into danger when everyone else is running the other way and whose actions make the difference between life and death.",en,Drama,https://image.tmdb.org/t/p/w500/r915sk2JpthZSjHEgZKifWxgo6L.jpg,"Taylor Kinney, David Eigenberg, Joe Miñoso, Christian Stolte, Miranda Rae Mayo, Hanako Greensmith, Jocelyn Hudon, Brandon Larracuente",https://www.youtube.com/watch?v=IIeSDILTE5M,2026-05-08,new_release,0.1796440589403608,0.8391,7
80748,tv,FBI,FBI,2018-09-25,7.914,896,98.1919,"The New York office of the FBI brings to bear all their talents, intellect and technical expertise on major cases in order to keep their city and the country safe.",en,"Crime, Action & Adventure, Drama",https://image.tmdb.org/t/p/w500/zfKS4WL0OZ9udpNoSYZw91VB3aH.jpg,"Missy Peregrym, Zeeko Zaki, John Boyd, Jeremy Sisto, Alana de la Garza, Juliana Aidén Martinez",,2026-05-08,new_release,0.15333509329764639,0.7914,7
206559,tv,Binnelanders,Binnelanders,2005-10-13,5.5,108,97.6595,"A South African Afrikaans soap opera. It is set in and around the fictional private hospital, Binneland Kliniek, in Pretoria, and the storyline follows the trials, trauma and tribulations of the staff and patients of the hospital.",af,Soap,https://image.tmdb.org/t/p/w500/3bzECfllho8PphdYujLUIuhncJD.jpg,"Hans Strydom, Reynardt Hugo, Germandt Geldenhuys, Je-ani Swiegelaar, Kate Roothman, Gerald Steyn, Marlee van der Merwe, Roberto Kyle",,2026-05-08,new_release,0.1525029396562005,0.55,7
22980,tv,Watch What Happens Live with Andy Cohen,Watch What Happens Live with Andy Cohen,2009-07-16,5.012,86,86.8178,Bravo network executive Andy Cohen discusses pop culture topics with celebrities and reality show personalities.,en,"Talk, Comedy",https://image.tmdb.org/t/p/w500/onSD9UXfJwrMXWhq7UY7hGF2S1h.jpg,Andy Cohen,,2026-05-08,new_release,0.13555710920078395,0.5012,7
58841,tv,Chicago P.D.,Chicago P.D.,2014-01-08,8.409,2559,102.3515,"A riveting police drama about the men and women of the Chicago Police Department's District 21 who put it all on the line to serve and protect their community. District 21 is made up of two distinctly different groups: the uniformed cops who patrol the beat and go head-to-head with the city's street crimes and the Intelligence Unit that combats the city's major offenses - organized crime, drug trafficking, high profile murders and beyond.",en,"Crime, Drama",https://image.tmdb.org/t/p/w500/bez40PgT36RUu4gstD2A6GSM0tP.jpg,"Jason Beghe, Marina Squerciati, Patrick John Flueger, LaRoyce Hawkins, Benjamin Levy Aguilar, Arienne Mandi, Amy Morton",,2026-05-08,new_release,0.15983664530170025,0.8409000000000001,7
1667,tv,Saturday Night Live,Saturday Night Live,1975-10-11,6.979,492,78.3069,"A late-night live television sketch comedy and variety show created by Lorne Michaels. The show's comedy sketches, which parody contemporary culture and politics, are performed by a large and varying cast of repertory and newer cast members. Each episode is hosted by a celebrity guest, who usually delivers an opening monologue and performs in sketches with the cast, and features performances by a musical guest.",en,"Comedy, News",https://image.tmdb.org/t/p/w500/s1cZBqbMwAF3w8S3Yo0j5nr2Yuo.jpg,"Michael Che, Mikey Day, Andrew Dismukes, Chloe Fineman, Marcello Hernández, James Austin Johnson, Colin Jost, Sarah Sherman",https://www.youtube.com/watch?v=_Np6fu-0OoY,2026-05-08,new_release,0.12225437361291444,0.6979,7
290856,tv,Marshals,Marshals,2026-03-01,7.204,142,77.7967,"With the Yellowstone Ranch behind him, Kayce Dutton joins an elite unit of U.S. Marshals, combining his skills as a cowboy and Navy SEAL to bring range justice to Montana, where he and his teammates must balance family, duty and the high psychological cost that comes with serving as the last line of defense in the region's war on violence.",en,Drama,https://image.tmdb.org/t/p/w500/nInfaveN1iFpRIcMGNKENoVVUT2.jpg,"Luke Grimes, Logan Marshall-Green, Arielle Kebbel, Ash Santos, Tatanka Means, Brecken Merrill, Mo Brings Plenty, Gil Birmingham",https://www.youtube.com/watch?v=FGKuQa6ulEQ,2026-05-08,new_release,0.12145691909025162,0.7203999999999999,7
65942,tv,Re:ZERO -Starting Life in Another World-,Re:ゼロから始める異世界生活,2016-04-04,7.8,608,73.7508,"Natsuki Subaru, an ordinary high school  student, is on his way home from the convenience store when he finds  himself transported to another world. As he's lost and confused in a new  world where he doesn't even know left from right, the only person to  reach out to him was a beautiful girl with silver hair. Determined to  repay her somehow for saving him from his own despair, Subaru agrees to  help the girl find something she's looking for.",ja,"Animation, Action & Adventure, Sci-Fi & Fantasy, Mystery",https://image.tmdb.org/t/p/w500/5MrRCj7z92YLWMXHeWKp19eJPYv.jpg,"Yusuke Kobayashi, Rie Takahashi, Yumi Uchiyama, Chinatsu Akasaki, Yuichi Nakamura, Inori Minase, Rie Murakawa, Takehito Koyasu",https://www.youtube.com/watch?v=P4l9d-rlD4o,2026-05-08,new_release,0.11513308284320828,0.78,7
2661,tv,Kamen Rider,仮面ライダー,1971-04-03,6.429,98,67.7228,"Takeshi Hongo is a promising young man with a passion for motorcycle racing. However, his dreams are suddenly ruined when he gets kidnapped by Shocker, the evil secret organization planning to dominate the world. After being remodeled into a cyborg, Takeshi escapes and swears to protect the world from the inhuman monsters.",ja,"Action & Adventure, Sci-Fi & Fantasy, Drama",https://image.tmdb.org/t/p/w500/2DIBDFHiKQawz4WPsYekl9DHwyA.jpg,"Ryutaro Imai, Maho Horiguchi, Kenta Mishima, Rina Onuki, Miki Yagi, Yuki Furukawa, Jay Kabira, Koichi Yamadera",https://www.youtube.com/watch?v=FY4TBfTLPEM,2026-05-08,new_release,0.10571117797725083,0.6429,7
270476,tv,Widow's Bay,Widow's Bay,2026-04-28,7.1,19,56.8816,"The mayor of a New England town resolves to turn it into the next tourist hot spot, despite local warnings that it's cursed.",en,"Drama, Mystery, Comedy",https://image.tmdb.org/t/p/w500/5lcxWLVAEICkFpuAiV1aMy7ZZj3.jpg,"Matthew Rhys, Stephen Root, Kate O'Flynn, Kevin Carroll, Dale Dickey, Kingston Rumi Southwick",https://www.youtube.com/watch?v=VcpYPxKeGAc,2026-05-08,new_release,0.08876612903351856,0.71,8
62650,tv,Chicago Med,Chicago Med,2015-11-17,8.277,1243,74.6869,"An emotional thrill ride through the day-to-day chaos of the city's most explosive hospital and the courageous team of doctors who hold it together. They will tackle unique new cases inspired by topical events, forging fiery relationships in the pulse-pounding pandemonium of the emergency room.",en,Drama,https://image.tmdb.org/t/p/w500/9eym662FRJJb9wdgCiDKPDciZzf.jpg,"Steven Weber, Jessy Schram, Luke Mitchell, Sarah Ramos, Darren Barnet, S. Epatha Merkerson, Oliver Platt",https://www.youtube.com/watch?v=U2NZ7G02e40,2026-05-08,new_release,0.11659622901856043,0.8276999999999999,8
223911,tv,Renegade Immortal,仙逆,2023-09-25,8.8,32,62.6612,"It tells the story of Wang Lin, an ordinary young man in the countryside, who is moved by his heart and cultivates against immortality. His pursuit is not only for longevity, but also for getting rid of the ants behind it. He firmly believed in human beings and entered the path of cultivation with mediocre qualifications. After experiencing ups and downs, with his wise mind, he gradually reached the pinnacle and became famous in the cultivation world with his own strength.",zh,"Action & Adventure, Animation, Drama, Sci-Fi & Fantasy",https://image.tmdb.org/t/p/w500/2jEJSCLFjniFT7z4YvyY9Ywo1lc.jpg,"Shi Zekun, Zhang Huilin, Chang Wentao, Liu Sicen, Bai Xuecen, Wang Jinger, Qiao Su",https://www.youtube.com/watch?v=CbcJ_0XG_Sc,2026-05-08,new_release,0.09779977889471428,0.8800000000000001,8
283123,tv,Eshref Ruya,Eşref Rüya,2025-03-19,7.1,39,66.3713,"As a child, Eşref fell in love from afar with a girl he called “Rüya” and spent years searching for her, only to become a powerful mafia figure along the way. Meanwhile, Nisan, an idealistic musician, finds herself in grave danger after performing at a wedding held at Eşref’s hotel. Eşref falls for Nisan, unaware that she is both the long-lost Rüya he has been chasing for years and a police informant. Trapped in a whirlwind of love, betrayal, and power struggles, Eşref is forced into a brutal reckoning—both with his criminal empire and his own emotions.",tr,Drama,https://image.tmdb.org/t/p/w500/eeFYLgiRFaG3bKx1qLyC7YOdHJz.jpg,"Çağatay Ulusoy, Demet Özdemir, Büşra Develi, Necip Memili, Ahmet Rıfat Şungar, Tolga Tekin, Görkem Sevindik, Ceren Benderlioğlu",,2026-05-08,new_release,0.1035987518945797,0.71,8
224,tv,Match of the Day,Match of the Day,1964-08-22,7.6,50,59.3111,"BBC's football highlights and analysis.

""The longest-running football television programme in the world"" as recognised by Guinness World Records in 2015.",en,"Talk, News",https://image.tmdb.org/t/p/w500/paRFRd11WlFOxVbGnzjjCBym7FW.jpg,,,2026-05-08,new_release,0.09256349430754704,0.76,8
291,tv,Coronation Street,Coronation Street,1960-12-09,5.371,116,59.5694,"The residents of Coronation Street are ordinary, working-class people, and the show follows them through regular social and family interactions at home, in the workplace, and in their local pub, the Rovers Return Inn. Britain's longest-running soap.",en,Soap,https://image.tmdb.org/t/p/w500/5x1HXqYqPyYw7oc7Isu1lvVmwRP.jpg,,,2026-05-08,new_release,0.092967223243658,0.5371,8
32726,tv,Bob's Burgers,Bob's Burgers,2011-01-09,7.845,1077,59.493,"Bob's Burgers follows a third-generation restaurateur, Bob, as he runs Bob's Burgers with the help of his wife and their three kids. Bob and his quirky family have big ideas about burgers, but fall short on service and sophistication. Despite the greasy counters, lousy location and a dearth of customers, Bob and his family are determined to make Bob's Burgers ""grand re-re-re-opening"" a success.",en,"Animation, Comedy",https://image.tmdb.org/t/p/w500/iIHsQe3Qjs3NH62HdamyQEPeqTR.jpg,"H. Jon Benjamin, John Roberts, Kristen Schaal, Eugene Mirman, Dan Mintz, Larry Murphy",https://www.youtube.com/watch?v=cCrZfBME9Gc,2026-05-08,new_release,0.09284780825829649,0.7845,8
306215,tv,The One I Love,Sevdiğim Sensin,2026-02-12,8.0,2,60.0334,"Erkan Aldur, a young man from a wealthy Istanbul family, is stationed in eastern Turkey to complete his mandatory military service in a remote, earthquake-stricken region. In this harsh and unfamiliar landscape, he meets Dicle, a young woman who has lived her entire life in the village and whose world is shaped by tradition, family, and community. Their encounter brings together two very different worlds, setting in motion a journey of change, resilience, and unexpected connection. As Dicle steps into the unfamiliar and Erkan faces new responsibilities, their story unfolds into a heartfelt and transformative tale of love and courage, that bridges even the widest divides",tr,"Family, Drama",https://image.tmdb.org/t/p/w500/eVMb930nCNRYGhPlAVRI5hsMdAz.jpg,"Aytaç Şaşmaz, Helin Kandemir, Hüseyin Avni Danyal, Esra Ronabar, Deniz Işın, Cihat Süvarioğlu, Özlem Conker, Barış Baktaş",https://www.youtube.com/watch?v=Yji8l5MhIkE,2026-05-08,new_release,0.09369246608669121,0.8,8
